Comment_ID,Review_ID,Helpfullness Ratio,Author,Comment,Thumbs Up!,Thumbs Down,Question & Answer,Product Feature Discussion,"Irrelevant (e.g., arguing with one another)"
2363,95,0,Charles Brian Foster,Great review and you're just a doll!,1,0,0,0,0,,,,,,,,,,,,
2364,95,0,Rebecca Haden,"Hi, Brian. She is a doll, isn't she? That's my daughter Josepha. I did the written review and she did the video one. :-)",0,0,0,0,1,,,,,,,,,,,,
2365,95,0,Jaime 1969,And let me say....you are beautiful!,0,0,0,0,1,,,,,,,,,,,,
2366,95,1,M. Renwick,"this is a very good camera but mac users beware - the vast majority of the cameras software options such as right light, motion track, auto focus on/of, avatars, filters etc are simply not available to use unless you are on a pc  logitech say it's apples fault as they won't release the data for them to make it fully compatible",0,0,0,1,0,,,,,,,,,,,,
2367,95,0,Kelly Thongvathsa,You're super cute! call me ;),0,0,0,0,1,,,,,,,,,,,,
2368,96,0.90909094,Demon Hunter,"The problem is with Skype, not Logitech. Skype is just slow to update their program, this is a new model so it will take a while before skype adds it on their support list.   The real issue is that skype is retarded, they enforce some stupid requirements in order to support HQ mode, for instance your laptop must be set to high performance mode. That is total crap because let's say you have an i5 quad core it clearly does not need to be on high performance mode to support skype, as I said skype is retarded.  Just do what I did, there is a program out there called Force Skype HQ Video that enables HQ mode on skype by default. Who is skype to tell us what our computer is capable of? They know nothing.",0,0,0,1,0,,,,,,,,,,,,
2369,96,0,THATCH,Completely agreed!,0,0,0,0,1,,,,,,,,,,,,
2370,96,0.5,Victoria Olafson,"Wow, very good product review.  Gave me the info I needed about Skype use.  Very helpful---thanks!",1,0,0,0,0,,,,,,,,,,,,
2371,96,0.5,THATCH,Thanks! I appreciate your comments and am glad I could help! :),0,0,0,0,1,,,,,,,,,,,,
2372,96,0.5,Cayce Pollard,Does anyone have a working link to Force Skype HQ Video? I can't seem to find a working one anywhere.,0,0,1,0,0,,,,,,,,,,,,
2373,96,0,RasMoses,"I recently bought the C910, and it appears to be a Skype HQ.  The video that it was transmitting was 640x480.  It's not HD, but I thought Skype HQ was 640x480.  I could be wrong.  I am using the 5.0 Beta and not 4.2 though.  Don't know if that makes a difference.",0,0,0,1,0,,,,,,,,,,,,
2374,96,0.5,T. A. Stern,"This is exactly why deciding what products to purchase is such a long drawn out hassle. You have to read everything and hope that someone with technical knowledge, like this reviewer, has given valuable info in their reviews.  Those short, one-line reviews help no one.  Thanks Thatch for preventing me from making an expensive mistake and directing me to the right equipment.",1,0,0,0,0,,,,,,,,,,,,
2375,96,1,Michael Stenger,"I'd like to note that this cam will work in high quality on the beta version of Skype, 5.0, which is very solid and available for Mac & PC. I use Skype a lot myself and haven't ran into any issues with the beta.",0,0,0,1,0,,,,,,,,,,,,
2376,96,1,THATCH,"Completely agreed... I've been doing the same thing the last two days. The only issue I'm having is that when skype flips between HQ mode and regular mode on other cams, it normally keeps the aspect ratio.  For me, it's flipping between letter box style and widescreen causing distraction to the viewing party.  Please post again if you get more updates or find they've released this functionality into production... it will be time for a major revamp of the review!",1,0,0,0,0,,,,,,,,,,,,
2377,96,0.5,A. Dickter,"My friend has this cam and we use skype all the time and i have never seen it change video ratios. Usually the reason is slow bandwith or slow computer. Not skype's fault or the Cam's. It's trying to stop that ""half second"" lag that used to appear when they didnt try to change screen ratios.",0,0,0,1,0,,,,,,,,,,,,
2378,96,1,eric kintz,"Hi,  We just announced that we are enabling Skype HD video calling (720p) with version 5.0. See our blog post on the topic: http://blog.logitech.com/2010/09/03/hd-in-every-way-logitech-hd-webcams-now-enable-hd-video-calling-on-skype/  Eric Kintz Vice President and General Manager Video, Logitech",0,0,0,0,1,,,,,,,,,,,,
2379,96,0,THATCH,"Wonderful news! I've updated my review to reflect this great announcement, though it hasn't propagated yet should show up soon.",0,0,0,0,1,,,,,,,,,,,,
2380,96,0,eric kintz,"Thanks Thatch! We take customer feedback very seriously and will continue to leverage that feedback to deliver the best experience in the market.  Eric Kintz  Vice President and General Manager Video, Logitech",0,0,0,0,1,,,,,,,,,,,,
2381,96,0,marveldave,"Hi, are you able to do a 720p wide-screen call using Skype 5 Beta?  I was not able to, it is always in 680X480 size for some reason even though my system met the requirements and I have enough bandwith (20 Mbps down, 2 Mbps up).",0,0,1,0,0,,,,,,,,,,,,
2382,96,0,THATCH,"15 hour work days are leaving me without a lot of blather so I'll keep it short:  The previous Skype 5 beta would give me the 16x9? widescreen at times, didn't display HQ but looked HQ.  When bandwidth would go down, it would revert back to the 4:3.  The latest beta isn't giving me the 16x9, so I'm thinking it must be an evolution in the beta.  Even when in HQ, I don' think Skype actually does 720p, but better than standard def. It's highly dependent on your upload speeds, and in my experience is much steadier on DSL, even if slower, than on cable since cable fluctuates so much.  Hope this helps at least a little.",0,0,1,0,0,,,,,,,,,,,,
2383,96,0,marveldave,"I cannot do 16x9 with Live Messenger too.  I thought the logitech website said that it can do that.   Strange.  Anyway, thanks for the reply THATCH.",0,0,1,0,0,,,,,,,,,,,,
2384,96,0,marveldave,"I cannot do 16x9 with Live Messenger too.  I thought the logitech website said that it can do that.   Strange.  Anyway, thanks for the reply THATCH.",0,0,1,0,0,,,,,,,,,,,,
2385,97,0,D. B. Parker,Nice review for us Mac users. Does the autofocus work on your computer?,1,0,1,0,0,,,,,,,,,,,,
2386,97,1,Qrysta White,"aaaabsolutely it does.  Focus IS THE ONLY thing we get from this camera on a Mac. I hate that.  Some genius should have filled this software void by now.  I'm not into online chatting so I literally had no idea that there was not one webcam with mac software other than Apple's, in 2010!  Logitech does have the one Mac camera now but I don't know what the software is like, if there is any and don't know how that camera compares to this one.  I bought this one just in case someone does make software for it the same way Vue Scan has made scanner software bringing to life and restoring millions of dollars on bought pre OSX machines for mac 10.4+ users.  Since Mac is all about graphics I just find this hard to believe, ...we only had an ISight 2003 camera to use?!  Go to YouTube, you'll find a mac user or 2 showing you camera comparisons to ISight.  The demonstration helped me decide against buying a discontinued iSight.",0,0,1,1,0,,,,,,,,,,,,
2387,97,1,D. B. Parker,"Cool, thanks for the great reply. Yeah, my old iSight just died today so this one looks like a nice replacement. I don't even know how people use Apple's built-in iSights. When I'm on the MacBook (like now) the cam is normally about 10 inches (or less) from my face and aimed over the top of my head. Not a pretty sight. Frankly, if the autofocus on the 910 works and I can adjust the exposure settings with iGlasses (have you tried that?) I should be good to go. That's pretty much how the iSight worked for me, but now I should have a clearer and sharper image for all my admirers (Ha!).",0,0,0,1,0,,,,,,,,,,,,
2388,97,0,Qrysta White,"Thank YOU!  I'll have to go grab iGlasses right now to see what that is.  There doesn't seem to be much of a need to do anything to the exposure except I'd say if you have a bright light on one side of your head (and little light on the other side of your noggin') it would be nice to balance that a bit.  My guess though is it takes moving the light source to alleviate the problem vs changing any exposure setting but I'll certainly go see what iGlasses can do.  The one complaint I do see about this camera is that it doesn't have a real clip.  Heaven knows what Logitech was thinking by omitting a good gripping mechanism.  So some with laptops say the thing slides off  too easily and when it comes to lenses they don't take to being dropped too well.  I'm using it on a desktop so it sits pretty without issue.  I think if I had a laptop, I'd just wad up some good tape on its bottom side and keep on trucking.",0,0,0,1,0,,,,,,,,,,,,
2389,97,0,Qrysta White,"Me AGAIN,  I grabbed iGlasses.    It does work with this webcam but I think you're better off without it.  There wasn't one setting that made the image better than it was without it.  I do like the mirror image function and the zoom+pan.  Took me a second there to swish hard enough to get the image to pan.  Not worth buying if you have not bought iGlasses and I don't think anyone would bother to use it even if they do own the software already.  I deinstalled it and my image is still not back to being as good as it was.  Hopefully upon restart it'll be fine once again.  A natural appealing bright brilliant image is now too darned dark.  Upon Restsart YEP all is Well.  If iGlasses let us disable its image exposure controls while giving me just pan and zoom I'd be delighted.  I suppose its STANDARD setting is supposed to do just that but it doesn't.  Make a video without it and one with and see how it darkens the heck out of the image.  Seems the video industry thinks just making something black-er is better.  Mac has done with this Snow Leopard.  It is an eye straining horror.  Don't do the same to this nice little webcam.",0,0,0,1,0,,,,,,,,,,,,
2390,97,0,D. B. Parker,"Well, I mainly used it to control the gain on my iSight, which didn't seem to have any sort of automatic brightness control. Worked well for that. Maybe with the C910 I won't have to worry about it. Thanks again for the help!",0,0,0,1,0,,,,,,,,,,,,
2391,97,1,LongArm,"Thank you for your work, Qrysta! A couple of questions...does this work with Skype, iChat and Facetime? While I love the idea of being able to shoot simple video (I still hold out a dream of video podcasting) most of what I do is video chat.",1,0,1,0,0,,,,,,,,,,,,
2392,97,1,A. Joakimsen,And does it work with Photo Booth?,0,0,1,0,0,,,,,,,,,,,,
2393,97,0,Qrysta White,"Hello LongArm and Joakimsen.  First let me apologize.  I didn't know I had a Q waiting 6 wks.  Lousy Email.  Any usb webcam that works on a Mac is using usb 2.0 high speed technology and Apple's pretty vanilla UVC - USB Video software.  That software isn't up to date enough give us macites fancy video tools yet.  That's why simple shooting is all we can do.  It is not the camera's fault.  Given that, any webcam software that runs on the apple platform can use the camera you attach.  So if the camera works with one software it works with the rest as they all depend upon UVC.  It works just fine with Skype (which was probably its main app focus), iChat, Photo Booth and new beta Facetime.  My newer and perhaps better review might explain things better.  http://www.viewpoints.com/Logitech-HD-Pro-Webcam-C910-with-1080p-Video-review-65eb7",0,0,1,0,0,,,,,,,,,,,,
2394,98,1,A. Netz,Be interesting to see what your experience is/will be with the new Microsoft messenger that is coming out (currently available as beta download) to see if the picture quality is till being downgraded or not.  Thanks for sharing .,1,0,0,0,0,,,,,,,,,,,,
2395,98,0.5,Matthew Chambers,"Niya, I imagine you have some sort of demo unit being that the retail is not out yet.  Could it be it came without the pressure based bottom clips?  From the pictures it seems to have the standard front lip and rear pressure clip that every other web-cam has.",0,0,1,0,0,,,,,,,,,,,,
2396,98,1,Niya,"Hi Matthew, My unit looks exactly the same as the pictures suggest except that those pictures do not show the two little screws that are on my unit (on the lower flap).   You'll notice on the product description these words ""balanced shape sits snugly and securely on any display."" It says ""sits"" and it's just that... but it's in no way truly secure. There is no real ""clip"" anywhere (therefore I failed to understand what the ""universal clip"" refers to in the product description), at least not like the one in this product: <a href=""http://www.amazon.com/gp/product/B000VCTHM4"">6 LED USB Digital Web Camera Webcam + Microphone For Laptop Notebook PC for Live Chat Video</a> (This above product has the pressure-based clip that you mentioned, I believe.)  Of course, if anyone has the official release unit, I'm willing to be corrected if there is something I'm not aware of...",0,0,0,0,1,,,,,,,,,,,,
2397,98,0,J. fairchild,Comment Deleted owing to abuse report.,0,0,0,0,1,,,,,,,,,,,,
2398,98,0,J. fairchild,Comment Deleted owing to abuse report.,0,0,0,0,1,,,,,,,,,,,,
2399,98,0.33333334,David N. Bergeron,It goes to prove that one should not be too quick to purchase 'the latest and greatest' until the 'bugs' are exterminated!,0,0,0,0,0,,,,,,,,,,,,
2400,98,0.4,Tanya Burke,"I had the same complaint about this camera's predecessor. (i.e. ""the camera itself does not hold on to your laptop screen securely. There is no clip or a tight grip provided."")   I wrote a comment regarding that camera's flawed design but obviously the design team at logitech were too busy working on this one to read customer's complaints on amazon.com.  I really was hoping they would have gotten it right this time.  Thanks for sharing.  I am not about to get caught AGAIN!  When Logitech works out this design flaw I will reconsider my position.",1,0,0,1,0,,,,,,,,,,,,
2401,98,0.18181819,SlikLizrd,"Huge flaw in the design !!??? You're kidding, right !!???  The C910 ""sits"" wherever you ""sit"" it, just like the claim says -- it doesn't ""clip on"" to anything because it wasn't meant to be ""attached"" to a moving surface such as the ""laptop-on-an-airplane"" that you mentioned.  Personally, I've never seen anyone try to use an external camera on a laptop while flying -- most folks have the common sense to not attempt such a stunt.   I guess the next thing you'll complain about is that the camera jiggles too much while your trying to text-message a feeble-minded relative while riding your horse at a full gallop !!   Huge flaw, indeed !!! Sounds more like a birth defect than a design flaw.  Mebbe you should stick to reviewing bricks.",0,1,0,0,0,,,,,,,,,,,,
2402,98,0,Acontius,"Unless you have a solid state hard drive, you should never move your notebook computer--not even an inch--when it is on.  You will damage your hard drive and cut its life expectancy by 50% or more.  Don't let what actors on TV and in movies are doing with prop computers influence you!",0,0,0,1,0,n,0,0,0,0,1,,,,,,
2403,98,0,John Sorge,"The inability to firmly secure this webcam is a big drawback.  It is hard to believe that Logitech would overlook this, for Logitech as any fool knows, is a leader in cutting edge internet products.",1,0,0,1,0,,,,,,,,,,,,
2404,98,0,J. Patel,"Niya,  thanks for your review and comments. I had decided to buy this webcam for mostly Skype  video calls to my daughter who is expecting a baby soon. But I am holding back the order till I see a better product that can be mounted(securely clipped on) on to my laptop monitor.  The price is also a little high on this camera. Hope Logitech corrects these flaws and also lowers the price!   Once again, thanks!",1,0,0,0,0,,,,,,,,,,,,
2405,99,1,greenbeagle,"Dude, that was a GREAT video review. Very well done. Thank you...",1,0,0,0,0,,,,,,,,,,,,
2406,99,1,Kendall L. Vaughan,The iOS devices do show you some of the Apple TV information on their screens like search results and when you are are browsing music playlist info comes up as well. They will probably keep adding more of this functionality later on as well.,0,0,0,1,0,,,,,,,,,,,,
2407,99,0.8888889,Leo Mccarthy,"WOW!!! I sure wish you were my neighbor, I could just see what you like and buy that for myself. This is one of the very best reviews I read and the first one I've watched. Thanks for taking the time to do this. It is really appreciated.",1,0,0,0,0,,,,,,,,,,,,
2408,99,0.75,R. Noah,"Hey Dork,  Great video and very helpful,  Just beginning to try to get Netflix onto the TV.  This looks like the way to go.  If I'm going wireless,  can I use it on both tv's?   What would I need short of two of these?",1,0,1,0,0,,,,,,,,,,,,
2409,99,0,S. Kessler,"D. Bowman, you're very cool!  Your video reviews are so helpful.  Now I know what the Apple TV actually does and how it works.  Thanks!",1,0,0,0,0,,,,,,,,,,,,
2410,99,0.09375,Turd Ferguson,"The Apple TV is the perfect device. As an Apple user, I have problems trying to figure out things like the internet. It seems like a waste of my time. As a Mac user, I hate using anything that doesn't have a big bouncing picture for me to click on to open my modem, the Apple TV has the same expeirence. Setup was a breeze, I just plugged it up to my TV, gave Apple my bank account info, and I am ready to pay 1 dollar for 22 minutes of programming (yeah it comes to my house for free over the air, but that's not as hip).",0,0,0,1,0,,,,,,,,,,,,
2411,99,0,T. Tsao,Wonderful review.  Is it a USB port under HDMI?  What is that for? can you connect to external hd?  Thanks!,1,0,0,0,0,,,,,,,,,,,,
2412,99,0,P. Soares,Thanks for the great review.  The one thing that is holding me back from purchasing this is the lack of content.  I'm looking to use one of these devices to replace satellite television.  From what I understand there is no House or Fringe episodes available which is kind of a bummer as they are my two favorite programs to watch.  Plus to Nbc or Cbs.  House and Fringe are Fox shows so I'm not sure as to why they are not available yet.  Can any owners of Apple tv let me know of these two programs are available yet?  Thanks.,1,0,1,0,0,,,,,,,,,,,,
2413,99,1,Suzanne Kent,So helpful! Thanks. I want one now :),1,0,0,0,0,,,,,,,,,,,,
2414,99,1,John E Trussell,"Great review! You must work in sales, it was well thought out and smooth.",1,0,0,0,0,,,,,,,,,,,,
2415,99,1,Nathaniel A. McLaughlin,"Clear and concise video review! A+! Picked up one of these last week and I'm loving all the features you get for under $100. I used to try and use my PS3 as a media hub and it worked so so. Lots of buffering time from streaming stuff from my PC library to the PS3. The Apple TV works lightnin' fast and smooth by comparison. Buffering times from PC library to AppleTV are good 'nuff for me too, pretty crisp in fact. Only things that I can *itch and moan about: 1) Yet another device where I gotta shell out $$ for content. I can't see using this w/out a Netflix subscription. (I'm already a Block Buster subscriber too) The most bang for your buck IMO. Netflix doesn't appear to do HD nor give ya 5.1 sound however (<--Strike that last bit. They do have HD titles but Apple TV doesn't identify them. I found that on my PS3 Netflix DOES mark content with an HD stamp. Why Apple TV doesn't I have no idea.) iTunes does give you 720 HD 5.1 titles but then you gotta do it on a ala carte basis and its only a temporary rental. Gotta reign in those iTunes spending binges, otherwise it can be a death of a thousand cuts 2) No 1080i/p resolution. Not an issue on smaller HDTVs but it's a noticeable difference on larger ones. Apparently I've been spoiled by Comcast HDTV channels & Blu Ray. I know... call a waaahmbulance. Otherwise this thing rocks.",1,0,0,1,0,,,,,,,,,,,,
2416,99,1,Matheus Weber,Awesome review mate! I will check your reviews from now ^^ PS: Your TV is a dream!,1,0,0,0,0,,,,,,,,,,,,
2417,99,0,N. Jennings,He says that explicitly in the review: yes. Either through HDMI or optical.,0,0,1,0,0,,,,,,,,,,,,
2418,99,0,A. Shah,"Will the Apple TV work with any HD TV or are there any compatability issues? Also will it work if I don't use a wireless router or LAN for internet (using Internet through a USB card)? Lastly, will Apple TV stream your regular desktop aside from iTunes (so that you TV screen is a large monitor)? Thanks!",0,0,1,0,0,,,,,,,,,,,,
2419,99,0,A. Shah,"Will the Apple TV work with any HD TV or are there any compatability issues? Also will it work if I don't use a wireless router or LAN for internet (using Internet through a USB card)? Lastly, will Apple TV stream your regular desktop aside from iTunes (so that you TV screen is a large monitor)? Thanks!",0,0,1,0,0,,,,,,,,,,,,
2420,99,0,D. Dwyer,"Just adding my ""thanks!"" - great/helpful review.",1,0,0,0,0,,,,,,,,,,,,
2421,99,0,TQ,"thanks for the video, very thorough, and so helpful!",1,0,0,0,0,,,,,,,,,,,,
2422,99,0,Hilary Fox-Mills,"That was a great video!  Thanks for your time , I wish I was a tech dork too haha.",1,0,0,0,0,,,,,,,,,,,,
2423,99,0,J. Pursell,Thank you so much!  Excellent video review!  Thank you for taking the time to do this!,1,0,0,0,0,,,,,,,,,,,,
2424,99,0,R. Pierre,Great review. I think I would use this more than an iPad at this time.,1,0,0,0,0,,,,,,,,,,,,
2425,99,0.8,srikanth vemula,"Dork,  Good review but couple of things you mentioned you have to bring the our stuff to ps3 to watch the videos and this is not true you can actually watch from your computer and it does a really great job. I have been using it for a long time.  Also, you mentioned it does not come for $99 but, it does a lot of other things like play blu-rays and play games which Apple TV does not and you might want to mention this in your review.  Last, Appple Tv does only 720P whereas PS3 does 1080P and you do not have waste 99 cents whenever you missed a show just use hulu.  Thanks",1,0,0,1,0,,,,,,,,,,,,
2426,99,1,James Brimager,"I wanted to verify that he gives false information in the video. He says that on the Xbox 360 and PS3, you have to copy content over to view it. This is false for both consoles. Srikanth covered the PS3 so I'll cover the 360. You can stream music and movies from you computer. You can also stream purchased movies and music from Zune.  Both consoles have more features than the Apple TV and you get more for the money if you opt for one of the consoles.",0,1,0,1,0,,,,,,,,,,,,
2427,99,0,James Lopez,That was a solid professional review.  Thanks for taking the time to do it.  Hoping to pick one of these up this week!,1,0,0,0,0,,,,,,,,,,,,
2428,99,0,D. Bowman,"Search for ""Apple TV Review 2nd Generation 2010"" on the ""tube"". it is the same video there.",0,0,0,0,1,,,,,,,,,,,,
2429,99,0,A. Rodriguez,Thanks for the informative review!,1,0,0,0,0,,,,,,,,,,,,
2430,99,0,Roland Hill Green,"Great Job! My wife and I want to get away from Time Warner Cable. We want to be able to get current TV shows, any suggestions? Thank yoy! Roland",1,0,1,0,0,,,,,,,,,,,,
2431,99,0,Kathleen M. Dassaro,One of the best reviews I have ever seen.,1,0,0,0,0,,,,,,,,,,,,
2432,99,0,Kathryn Melcher,"Considering purchasing this for my husband, but I have a couple questions:  1.  Do you have to have a Mac to make this work?  I have a Mac, but he's a PC guy. 2.  Can you use multiple iTunes accounts?  We each have one with very different music and movies?   3.  Is there another way to connect it to our TV if we don't have an HDMI port?  This may be a gift for him, but it is actually for the whole family to use... :)  Thank you for your help.",0,0,1,0,0,,,,,,,,,,,,
2433,99,1,A. Hall,"The Apple TV is for Mac and/or PC. You need iTunes installed on your PC and an iTunes account for the Apple TV to work seamlessly on your PC.  2. Yes. You can use multiple iTunes accounts, but not at the same time. You will have to sign-in and out of separate iTunes accounts to access your iTunes Libraries. You will also need to Turn on Home Sharing inside iTunes preferences.  3. HDMi is the only way you can connect this new Apple TV to your HDTV unless you somehow find an HDMI to component cable or adapter. If you have a DVI port on the back of your HDTV you can use an HDMI to DVI cable. DVI = Digital Video Interface that outputs HD video without audio. You will also need to use the optical audio port to connect the Apple TV to your home theater receiver to get sound for the HDMI to DVI connection.  I hope this information helps.",0,0,1,0,0,,,,,,,,,,,,
2434,99,0,SoCal Thom,Excellent overview of the AppleTV! Thanks for putting this together and posting it!,1,0,0,0,0,,,,,,,,,,,,
2435,99,0,psymansez,"thanks for the instructive video.  Question, does apple TV hook up to an old non-digital TV?",1,0,1,0,0,,,,,,,,,,,,
2436,99,0,hamatha,great review. i''l buy on the strength of it.,1,0,0,0,0,,,,,,,,,,,,
2437,99,0,D. Bowman,"Yeah, sorry I should have been more clear, if you have a Mac or don't run Windows you can't stream on your Xbox. It doesn't do any of that for my Mac unless you know the secret, do tell.  2) I never said it was the cheapest alternative. Not a misconception of my review. 3) Apple's limits, again, not a misconception of my review. I didn't address that either.  Sorry my review made you so upset, it was just designed to outline the features not upset anyone.",0,0,1,0,0,,,,,,,,,,,,
2438,99,0,Brian Roache,Great review! Very well done. Thanks!,1,0,0,0,0,,,,,,,,,,,,
2439,99,0,D. Foster,Thank you for the great video review.  I just heard about this product and your review was so helpful in learning about it.  Looks like a terrific little device.,1,0,0,0,0,,,,,,,,,,,,
2440,99,0,Estrella Punzalan,Thank you! I am convinced and purchasing my apple TV as we speak:),1,0,0,0,0,,,,,,,,,,,,
2441,100,1,Otto Olah,"My 256 kbps AAC files (a.k.a iTunes Plus) sound great, my ALAC (Apple Lossless Audio Codec) files sound identical to my CD player. You can rip your CD-s in ALAC format with iTunes. This will make file sizes bigger, but they will completely replace CD's. I purchased the Apple TV just as a perfect replacement of a CD player.",0,0,0,1,0,,,,,,,,,,,,
2442,100,1,Vrashko,Can I access folders in my computer and play movies I have previously installed in my pc?,0,0,1,0,0,,,,,,,,,,,,
2443,100,1,Just Another Geek,"Apple TV works with iTunes.  As a result, you can play videos if they have been imported into iTunes (requires encoding into mp4).  iTunes does not provide access to file folders.",0,0,1,0,0,,,,,,,,,,,,
2444,100,0.30769232,T. Boehnlein,I haven't had any issues with my Roku box.  I've had it for about 6 months now.  I absolutely love it.  I want nothing to with iTunes and has support for MOG so it was a much better choice for me.,0,0,0,1,0,,,,,,,,,,,,
2445,100,0.6666667,S. Sutton,Then the apple tv isn't for you.,0,0,0,0,1,,,,,,,,,,,,
2446,100,1,S. Sutton,"I know this suggestion isn't for everyone, but I just ripped all my cd's to 320 kbs. All 800 plus, about three weeks and now can't tell the difference between cd and mp3. In iTunes settings you can select high in the streaming section. Hope this is useful to anyone reading this. I've bought three of these black beauty's just for streaming everything from iTunes.",0,0,0,1,0,,,,,,,,,,,,
2447,100,0.16666667,Marj R,"Yours may be wonderful, but right now I would not give you 10 cents for mine. I incorrectly entered my password and the installation is stuck on retrieve password screen. Apple's customer service is next to worthless and I am stuck with a $103 Apple TV box that does not work. I can say nothing good about the whole experience and it has turned me off to Apple products. My advice is if you are thinking about getting one, save your money.",0,0,0,1,0,,,,,,,,,,,,
2448,100,1,Rashomon,"I wonder if you can answer a quick question for me please because I can't seem to find an answer elsewhere. I follow motogp motorcycle racing. Seeing as the coverage on speedtv is shall we say mediocre, I subscribe to a web site which broadcasts the races and I watch them live on my 58"" plasma TV through the web browser on a laptop which has an hdmi connector and is plugged into the surround sound. Simple enough give or take the clutter. I also have a bunch of ipods etc which I connect to the surround sound through a media interface. I gather the ipod/itunes stuff is a no brainer but is there some type of browser on the Apple TV so I can login and watch races without having to connect a laptop to the TV?  I was going to buy a Dell Zino to basically get the laptop functionality but this would be way better if it works. As an aside, I have no interest in NetFlix of any of the other things the Apple TV apparently does -  Any thoughts?  Thanks  Phil",0,0,1,0,0,,,,,,,,,,,,
2449,100,1,Just Another Geek,"Right now the Apple TV does not have a web browser.  In the future that might change, since the Apple TV is built on the same OS as the iPhone and iPad.  I wouldn't be surprised if Safari is eventually ported onto the Apple TV.",0,0,1,0,0,,,,,,,,,,,,
2450,100,1,Rashomon,Thanks for that. I was hoping it might make life easier but maybe in the future sometime :) I would even settle for streaming from Safari on my iPad. Oh well .... Thanks again.,0,0,1,0,0,,,,,,,,,,,,
2451,100,1,J. Turner,"There must be a hard reset button, no?",0,0,1,0,0,,,,,,,,,,,,
2452,100,0,Ken N,Maybe I missed something but I don't understand why you have the Apple TV connected via HDMI to your TV then an optical cable to your receiver?? Why don't you just run the HDMI cable to your receiver and toss the optical cable??,0,0,1,0,0,,,,,,,,,,,,
2453,100,0,Just Another Geek,"My receiver is 12 years old (purchased in 1999), so it doesn't have HDMI inputs / HDMI switching.",0,0,1,0,0,,,,,,,,,,,,
2454,100,1,Just Another Geek,"I'm sure you have spoken to Apple support; however, unplugging it should serve as a hard reset.   If you want to perform a soft reset - just press the Menu and Down buttons simultaneously for 6 seconds.  If worse comes to worst, take it to your Apple Store and have their ""Geniuses"" take a look at it and eithe reset it or give you a new one.  Good Luck.",0,0,1,0,0,,,,,,,,,,,,
2455,100,1,Blottman,"??? Roku has 1080p and local storage. Apple TV may very well surpass Roku in the future but it has not happened yet. Apple usually leads in tech innovation. However, AppleTV is clearly on the trail well behind Roku.",0,0,0,1,0,,,,,,,,,,,,
2456,100,0,Grant L. Rohr,Comment Deleted owing to abuse report.,0,0,0,0,1,,,,,,,,,,,,
2457,100,0,Grant L. Rohr,I was wondering if anyone knows if the apple tv works with a series 5000 Samsung LED tv? I ordered an apple tv because I wanted to be able to instantly watch netflix movies. I was told that apple tv is a breeze to set up. I just got my apple tv delivered today and realized that I better go get an HDMI cable. The manual for the Samsung (model UN40C5) says that I need a Samsung Wireless LAN Adapter (such as WISO9ABGN) to use a wireless network. Does this mean my Apple tv won't work with the Samsung? I was hoping someone might have encountered the same situation. Thanks.,0,0,1,0,0,,,,,,,,,,,,
2458,100,0,Just Another Geek,"I have a Samsung 6800 series LED HDTV, which has similar funtionality as the 5000 series.  You don't need the Samsung Wireless LAN Adapter in order to use the Apple TV, since Apple TV has a built in wireless network connection.  If you want to use the Samsung Applications, which are built in to the TV, then you will need the Samsung LAN Adapter.  I am not using a Samsung LAN Adapter with my TV, just the Apple TV.  Thanks",0,0,1,0,0,,,,,,,,,,,,
2459,101,0,O. GALDAMEZ,I love your honest easy to read review... One thing that I didn't like was the remote control and keyboard layout but guess what... someone told me to use the remote control from my iphone so it's a little better to use the keyboard from the iphone when I'm trying to operate the apple TV !,1,0,0,0,0,,,,,,,,,,,,
2460,102,0.5714286,Kendall L. Vaughan,They already released two iOS product updates and one all new iOS product this year. They wouldn't have time to add in app support to ATV already. I think this will be added next year.,0,0,0,1,0,,,,,,,,,,,,
2461,102,1,Adam Miarka,You can add a radio to your favorites by holding down the center button.,0,0,1,0,0,n,0,0,0,1,0,,,,,,
2462,102,0.8,D. Tonnessen,"I have another con to add to the list:    * Does not support connections with an HDMI-DVI cable.  Picture is wavy and nauseating when looking at for periods of time.  There are many topics on the Apple support forums on this problem and ""Senior Advisors"" say there is no plan to correct this problem.    If your TV does not have an actual HDMI port on it (not DVI with an HDMI-DVI cable), the picture will have very noticeable wavy lines.  I have no problems displaying 720p on HD-DVD, BluRay, DirecTV, & a Mac Mini.  Version 1 of Apple TV didn't have this issue.  I'm not throwing away my 65"" TV for a $99 box.",0,0,0,1,0,,,,,,,,,,,,
2463,102,0.11764706,Joe Golike,Have you actually used the device?,0,0,1,0,0,n,0,1,1,0,0,,,,,,
2464,102,0.46153846,ShutterBug,"Yes, I have used my AppleTV since I received it on September 30th (I ordered it on launch day).  I have used it to watch several Netflix movies, several video podcasts, some iTunesU classes, and to listen to internet radio stations.  I have explored the movie and TV rental interface, but haven't rented any content.  I also have a first generation AppleTV and a Roku HD.  I also own a number of other Apple products including the iPad, iPod Touch 3G, iPhone 3GS, MacBook, and I still have my Apple ][+ from 1981.",0,0,1,1,0,,,,,,,,,,,,
